a[0]=12,temp_max=12
a[7131]=13,temp_max=87935
a[7132]=13,temp_max=87948
a[7133]=13,temp_max=87961
a[7134]=13,temp_max=87974
a[7135]=10,temp_max=87984
a[7136]=10,temp_max=87994
a[7137]=13,temp_max=88007
a[7138]=13,temp_max=88020
a[7139]=12,temp_max=88032
a[7140]=13,temp_max=88045
a[7141]=13,temp_max=88058
a[7142]=10,temp_max=88068
a[7143]=13,temp_max=88081
a[7144]=10,temp_max=88091
a[7145]=13,temp_max=88104
a[7146]=13,temp_max=88117
a[7147]=13,temp_max=88130
a[7148]=13,temp_max=88143
a[7149]=13,temp_max=88156
a[7150]=13,temp_max=88169
a[7151]=13,temp_max=88182
a[7152]=13,temp_max=88195
a[7153]=13,temp_max=88208
a[7154]=13,temp_max=88221
a[7155]=10,temp_max=88231
a[7156]=13,temp_max=88244
a[7157]=12,temp_max=88256
a[7158]=10,temp_max=88266
a[7159]=13,temp_max=88279
a[7160]=13,temp_max=88292
a[7161]=13,temp_max=88305
a[7162]=13,temp_max=88318
a[7163]=13,temp_max=88331
a[7164]=12,temp_max=88343
a[7165]=10,temp_max=88353
a[7166]=13,temp_max=88366
a[7167]=13,temp_max=88379
a[7168]=12,temp_max=88391
a[7169]=13,temp_max=88404
a[7170]=10,temp_max=88414
a[7171]=13,temp_max=88427
a[7172]=13,temp_max=88440
a[7173]=13,temp_max=88453
a[7174]=12,temp_max=88465
a[7175]=13,temp_max=88478
a[7176]=13,temp_max=88491
a[7177]=13,temp_max=88504
a[7178]=13,temp_max=88517
a[7179]=13,temp_max=88530
a[7180]=10,temp_max=88540
a[7181]=13,temp_max=88553
a[7182]=10,temp_max=88563
a[7183]=13,temp_max=88576
a[7184]=13,temp_max=88589
a[7185]=13,temp_max=88602
a[7186]=12,temp_max=88614
a[7187]=13,temp_max=88627
a[7188]=13,temp_max=88640
a[7189]=13,temp_max=88653
a[7190]=13,temp_max=88666
a[7191]=13,temp_max=88679
a[7192]=13,temp_max=88692
a[7193]=13,temp_max=88705
a[7194]=13,temp_max=88718
a[7195]=10,temp_max=88728
a[7196]=12,temp_max=88740
a[7197]=12,temp_max=88752
a[7198]=13,temp_max=88765
a[7199]=12,temp_max=88777
a[7200]=10,temp_max=88787
a[7201]=13,temp_max=88800
a[7202]=13,temp_max=88813
a[7203]=10,temp_max=88823
a[7204]=13,temp_max=88836
a[7205]=10,temp_max=88846
a[7206]=13,temp_max=88859
a[7207]=12,temp_max=88871
a[7208]=10,temp_max=88881
a[7209]=12,temp_max=88893
a[7210]=12,temp_max=88905
a[7211]=13,temp_max=88918
a[7212]=10,temp_max=88928
a[7213]=13,temp_max=88941
a[7214]=12,temp_max=88953
a[7215]=12,temp_max=88965
a[7216]=13,temp_max=88978
a[7217]=12,temp_max=88990
a[7218]=13,temp_max=89003
a[7219]=13,temp_max=89016
a[7220]=13,temp_max=89029
a[7221]=13,temp_max=89042
a[7222]=12,temp_max=89054
a[7223]=12,temp_max=89066
a[7224]=10,temp_max=89076
a[7225]=13,temp_max=89089
a[7226]=12,temp_max=89101
a[7227]=12,temp_max=89113
a[7228]=13,temp_max=89126
a[7229]=13,temp_max=89139
a[7230]=13,temp_max=89152
a[7231]=10,temp_max=89162
a[7232]=12,temp_max=89174
a[7233]=13,temp_max=89187
a[7234]=13,temp_max=89200
a[7235]=13,temp_max=89213
a[7236]=12,temp_max=89225
a[7237]=10,temp_max=89235
a[7238]=13,temp_max=89248
a[7239]=12,temp_max=89260
a[7240]=12,temp_max=89272
a[7241]=10,temp_max=89282
a[7242]=13,temp_max=89295
a[7243]=12,temp_max=89307
a[7244]=13,temp_max=89320
a[7245]=13,temp_max=89333
a[7246]=13,temp_max=89346
a[7247]=12,temp_max=89358
a[7248]=13,temp_max=89371
a[7249]=13,temp_max=89384
a[7250]=13,temp_max=89397
a[7251]=13,temp_max=89410
a[7252]=13,temp_max=89423
a[7253]=13,temp_max=89436
a[7254]=10,temp_max=89446
a[7255]=10,temp_max=89456
a[7256]=13,temp_max=89469
a[7257]=13,temp_max=89482
a[7258]=13,temp_max=89495
a[7259]=10,temp_max=89505
a[7260]=13,temp_max=89518
a[7261]=12,temp_max=89530
a[7262]=12,temp_max=89542
a[7263]=12,temp_max=89554
a[7264]=10,temp_max=89564
a[7265]=13,temp_max=89577
a[7266]=13,temp_max=89590
a[7267]=13,temp_max=89603
a[7268]=13,temp_max=89616
a[7269]=13,temp_max=89629
a[7270]=10,temp_max=89639
a[7271]=12,temp_max=89651
a[7272]=13,temp_max=89664
a[7273]=10,temp_max=89674
a[7274]=12,temp_max=89686
a[7275]=13,temp_max=89699
a[7276]=13,temp_max=89712
a[7277]=12,temp_max=89724
a[7278]=12,temp_max=89736
a[7279]=12,temp_max=89748
a[7280]=13,temp_max=89761
a[7281]=13,temp_max=89774
a[7282]=12,temp_max=89786
a[7283]=12,temp_max=89798
a[7284]=13,temp_max=89811
a[7285]=13,temp_max=89824
a[7286]=13,temp_max=89837
a[7287]=13,temp_max=89850
a[7288]=12,temp_max=89862
a[7289]=13,temp_max=89875
a[7290]=13,temp_max=89888
a[7291]=13,temp_max=89901
a[7292]=13,temp_max=89914
a[7293]=12,temp_max=89926
a[7294]=12,temp_max=89938
a[7295]=13,temp_max=89951
a[7296]=12,temp_max=89963
a[7297]=12,temp_max=89975
a[7298]=13,temp_max=89988
a[7299]=13,temp_max=90001
a[7300]=10,temp_max=90011
a[7301]=13,temp_max=90024
a[7302]=13,temp_max=90037
a[7303]=13,temp_max=90050
a[7304]=13,temp_max=90063
a[7305]=10,temp_max=90073
a[7306]=13,temp_max=90086
a[7307]=12,temp_max=90098
a[7308]=10,temp_max=90108
a[7309]=13,temp_max=90121
a[7310]=10,temp_max=90131
a[7311]=12,temp_max=90143
a[7312]=13,temp_max=90156
a[7313]=12,temp_max=90168
a[7314]=10,temp_max=90178
a[7315]=12,temp_max=90190
a[7316]=13,temp_max=90203
a[7317]=12,temp_max=90215
a[7318]=13,temp_max=90228
a[7319]=13,temp_max=90241
a[7320]=13,temp_max=90254
a[7321]=12,temp_max=90266
a[7322]=10,temp_max=90276
a[7323]=12,temp_max=90288
a[7324]=13,temp_max=90301
a[7325]=13,temp_max=90314
a[7326]=13,temp_max=90327
a[7327]=13,temp_max=90340
a[7328]=13,temp_max=90353
a[7329]=12,temp_max=90365
a[7330]=13,temp_max=90378
a[7331]=13,temp_max=90391
a[7332]=12,temp_max=90403
a[7333]=12,temp_max=90415
a[7334]=10,temp_max=90425
a[7335]=12,temp_max=90437
a[7336]=10,temp_max=90447
a[7337]=13,temp_max=90460
a[7338]=13,temp_max=90473
a[7339]=10,temp_max=90483
a[7340]=13,temp_max=90496
a[7341]=13,temp_max=90509
a[7342]=13,temp_max=90522
a[7343]=13,temp_max=90535
a[7344]=13,temp_max=90548
a[7345]=13,temp_max=90561
a[7346]=13,temp_max=90574
a[7347]=12,temp_max=90586
a[7348]=13,temp_max=90599
a[7349]=12,temp_max=90611
a[7350]=10,temp_max=90621
a[7351]=13,temp_max=90634
a[7352]=10,temp_max=90644
a[7353]=12,temp_max=90656
a[7354]=10,temp_max=90666
a[7355]=12,temp_max=90678
a[7356]=13,temp_max=90691
a[7357]=13,temp_max=90704
a[7358]=13,temp_max=90717
a[7359]=10,temp_max=90727
a[7360]=13,temp_max=90740
a[7361]=12,temp_max=90752
a[7362]=13,temp_max=90765
a[7363]=12,temp_max=90777
a[7364]=13,temp_max=90790
a[7365]=13,temp_max=90803
a[7366]=13,temp_max=90816
a[7367]=13,temp_max=90829
a[7368]=12,temp_max=90841
a[7369]=13,temp_max=90854
a[7370]=13,temp_max=90867
a[7371]=13,temp_max=90880
a[7372]=13,temp_max=90893
a[7373]=12,temp_max=90905
a[7374]=13,temp_max=90918
a[7375]=13,temp_max=90931
a[7376]=10,temp_max=90941
a[7377]=12,temp_max=90953
a[7378]=13,temp_max=90966
a[7379]=13,temp_max=90979
a[7380]=13,temp_max=90992
a[7381]=12,temp_max=91004
a[7382]=13,temp_max=91017
a[7383]=10,temp_max=91027
a[7384]=12,temp_max=91039
a[7385]=13,temp_max=91052
a[7386]=12,temp_max=91064
a[7387]=13,temp_max=91077
a[7388]=13,temp_max=91090
a[7389]=13,temp_max=91103
a[7390]=13,temp_max=91116
a[7391]=12,temp_max=91128
a[7392]=13,temp_max=91141
a[7393]=13,temp_max=91154
a[7394]=13,temp_max=91167
a[7395]=12,temp_max=91179
a[7396]=13,temp_max=91192
a[7397]=10,temp_max=91202
a[7398]=13,temp_max=91215
a[7399]=12,temp_max=91227
a[7400]=10,temp_max=91237
a[7401]=13,temp_max=91250
a[7402]=12,temp_max=91262
a[7403]=13,temp_max=91275
a[7404]=10,temp_max=91285
a[7405]=12,temp_max=91297
a[7406]=13,temp_max=91310
a[7407]=13,temp_max=91323
a[7408]=12,temp_max=91335
a[7409]=13,temp_max=91348
a[7410]=13,temp_max=91361
a[7411]=10,temp_max=91371
a[7412]=13,temp_max=91384
a[7413]=13,temp_max=91397
a[7414]=13,temp_max=91410
a[7415]=12,temp_max=91422
a[7416]=13,temp_max=91435
a[7417]=13,temp_max=91448
a[7418]=13,temp_max=91461
a[7419]=13,temp_max=91474
a[7420]=13,temp_max=91487
a[7421]=13,temp_max=91500
a[7422]=13,temp_max=91513
a[7423]=13,temp_max=91526
a[7424]=12,temp_max=91538
a[7425]=13,temp_max=91551
a[7426]=13,temp_max=91564
a[7427]=13,temp_max=91577
a[7428]=12,temp_max=91589
a[7429]=13,temp_max=91602
a[7430]=10,temp_max=91612
a[7431]=13,temp_max=91625
a[7432]=12,temp_max=91637
a[7433]=13,temp_max=91650
a[7434]=13,temp_max=91663
a[7435]=13,temp_max=91676
a[7436]=13,temp_max=91689
a[7437]=13,temp_max=91702
a[7438]=12,temp_max=91714
a[7439]=13,temp_max=91727
a[7440]=13,temp_max=91740
a[7441]=13,temp_max=91753
a[7442]=13,temp_max=91766
a[7443]=13,temp_max=91779
a[7444]=13,temp_max=91792
a[7445]=12,temp_max=91804
a[7446]=13,temp_max=91817
a[7447]=13,temp_max=91830
a[7448]=13,temp_max=91843
a[7449]=12,temp_max=91855
a[7450]=10,temp_max=91865
a[7451]=13,temp_max=91878
a[7452]=12,temp_max=91890
a[7453]=13,temp_max=91903
a[7454]=13,temp_max=91916
a[7455]=13,temp_max=91929
a[7456]=13,temp_max=91942
a[7457]=12,temp_max=91954
a[7458]=12,temp_max=91966
a[7459]=12,temp_max=91978
a[7460]=10,temp_max=91988
a[7461]=13,temp_max=92001
a[7462]=13,temp_max=92014
a[7463]=13,temp_max=92027
a[7464]=13,temp_max=92040
a[7465]=13,temp_max=92053
a[7466]=13,temp_max=92066
a[7467]=13,temp_max=92079
a[7468]=12,temp_max=92091
a[7469]=13,temp_max=92104
a[7470]=13,temp_max=92117
a[7471]=12,temp_max=92129
a[7472]=13,temp_max=92142
a[7473]=13,temp_max=92155
a[7474]=13,temp_max=92168
a[7475]=13,temp_max=92181
a[7476]=12,temp_max=92193
a[7477]=12,temp_max=92205
a[7478]=13,temp_max=92218
a[7479]=13,temp_max=92231
a[7480]=10,temp_max=92241
a[7481]=13,temp_max=92254
a[7482]=13,temp_max=92267
a[7483]=13,temp_max=92280
a[7484]=12,temp_max=92292
a[7485]=10,temp_max=92302
a[7486]=13,temp_max=92315
a[7487]=10,temp_max=92325
a[7488]=12,temp_max=92337
a[7489]=13,temp_max=92350
a[7490]=13,temp_max=92363
a[7491]=12,temp_max=92375
a[7492]=13,temp_max=92388
a[7493]=13,temp_max=92401
a[7494]=13,temp_max=92414
a[7495]=13,temp_max=92427
a[7496]=12,temp_max=92439
a[7497]=13,temp_max=92452
a[7498]=13,temp_max=92465
a[7499]=13,temp_max=92478
a[7500]=13,temp_max=92491
a[7501]=12,temp_max=92503
a[7502]=10,temp_max=92513
a[7503]=13,temp_max=92526
a[7504]=10,temp_max=92536
a[7505]=10,temp_max=92546
a[7506]=10,temp_max=92556
a[7507]=13,temp_max=92569
a[7508]=12,temp_max=92581
a[7509]=12,temp_max=92593
a[7510]=10,temp_max=92603
a[7511]=13,temp_max=92616
a[7512]=13,temp_max=92629
a[7513]=13,temp_max=92642
a[7514]=12,temp_max=92654
a[7515]=13,temp_max=92667
a[7516]=13,temp_max=92680
a[7517]=13,temp_max=92693
a[7518]=13,temp_max=92706
a[7519]=12,temp_max=92718
a[7520]=13,temp_max=92731
a[7521]=13,temp_max=92744
a[7522]=10,temp_max=92754
a[7523]=13,temp_max=92767
a[7524]=12,temp_max=92779
a[7525]=12,temp_max=92791
a[7526]=13,temp_max=92804
a[7527]=13,temp_max=92817
a[7528]=10,temp_max=92827
a[7529]=13,temp_max=92840
a[7530]=13,temp_max=92853
a[7531]=13,temp_max=92866
a[7532]=12,temp_max=92878
a[7533]=13,temp_max=92891
a[7534]=13,temp_max=92904
a[7535]=13,temp_max=92917
a[7536]=13,temp_max=92930
a[7537]=13,temp_max=92943
a[7538]=12,temp_max=92955
a[7539]=10,temp_max=92965
a[7540]=13,temp_max=92978
a[7541]=10,temp_max=92988
a[7542]=13,temp_max=93001
a[7543]=13,temp_max=93014
a[7544]=12,temp_max=93026
a[7545]=13,temp_max=93039
a[7546]=13,temp_max=93052
a[7547]=13,temp_max=93065
a[7548]=12,temp_max=93077
a[7549]=13,temp_max=93090
a[7550]=13,temp_max=93103
a[7551]=12,temp_max=93115
a[7552]=13,temp_max=93128
a[7553]=12,temp_max=93140
a[7554]=13,temp_max=93153
a[7555]=13,temp_max=93166
a[7556]=13,temp_max=93179
a[7557]=13,temp_max=93192
a[7558]=13,temp_max=93205
a[7559]=12,temp_max=93217
a[7560]=10,temp_max=93227
a[7561]=13,temp_max=93240
a[7562]=13,temp_max=93253
a[7563]=13,temp_max=93266
a[7564]=12,temp_max=93278
a[7565]=13,temp_max=93291
a[7566]=13,temp_max=93304
a[7567]=13,temp_max=93317
a[7568]=13,temp_max=93330
a[7569]=12,temp_max=93342
a[7570]=13,temp_max=93355
a[7571]=10,temp_max=93365
a[7572]=13,temp_max=93378
a[7573]=10,temp_max=93388
a[7574]=10,temp_max=93398
a[7575]=10,temp_max=93408
a[7576]=12,temp_max=93420
a[7577]=13,temp_max=93433
a[7578]=13,temp_max=93446
a[7579]=13,temp_max=93459
a[7580]=13,temp_max=93472
a[7581]=10,temp_max=93482
a[7582]=13,temp_max=93495
a[7583]=13,temp_max=93508
a[7584]=12,temp_max=93520
a[7585]=12,temp_max=93532
a[7586]=10,temp_max=93542
a[7587]=12,temp_max=93554
a[7588]=10,temp_max=93564
a[7589]=13,temp_max=93577
a[7590]=12,temp_max=93589
a[7591]=13,temp_max=93602
a[7592]=10,temp_max=93612
a[7593]=10,temp_max=93622
a[7594]=10,temp_max=93632
a[7595]=13,temp_max=93645
a[7596]=13,temp_max=93658
a[7597]=10,temp_max=93668
a[7598]=12,temp_max=93680
a[7599]=13,temp_max=93693
a[7600]=13,temp_max=93706
a[7601]=13,temp_max=93719
a[7602]=13,temp_max=93732
a[7603]=13,temp_max=93745
a[7604]=13,temp_max=93758
a[7605]=13,temp_max=93771
a[7606]=13,temp_max=93784
a[7607]=13,temp_max=93797
a[7608]=13,temp_max=93810
a[7609]=13,temp_max=93823
a[7610]=13,temp_max=93836
a[7611]=10,temp_max=93846
a[7612]=10,temp_max=93856
a[7613]=13,temp_max=93869
a[7614]=13,temp_max=93882
a[7615]=10,temp_max=93892
a[7616]=13,temp_max=93905
a[7617]=12,temp_max=93917
a[7618]=13,temp_max=93930
a[7619]=12,temp_max=93942
a[7620]=12,temp_max=93954
a[7621]=13,temp_max=93967
a[7622]=13,temp_max=93980
a[7623]=13,temp_max=93993
a[7624]=13,temp_max=94006
a[7625]=13,temp_max=94019
a[7626]=12,temp_max=94031
a[7627]=13,temp_max=94044
a[7628]=13,temp_max=94057
a[7629]=10,temp_max=94067
a[7630]=10,temp_max=94077
a[7631]=13,temp_max=94090
a[7632]=13,temp_max=94103
a[7633]=13,temp_max=94116
a[7634]=10,temp_max=94126
a[7635]=12,temp_max=94138
a[7636]=12,temp_max=94150
a[7637]=13,temp_max=94163
a[7638]=13,temp_max=94176
a[7639]=13,temp_max=94189
a[7640]=13,temp_max=94202
a[7641]=13,temp_max=94215
a[7642]=13,temp_max=94228
a[7643]=12,temp_max=94240
a[7644]=12,temp_max=94252
a[7645]=12,temp_max=94264
a[7646]=13,temp_max=94277
a[7647]=12,temp_max=94289
a[7648]=10,temp_max=94299
a[7649]=13,temp_max=94312
a[7650]=13,temp_max=94325
a[7651]=13,temp_max=94338
a[7652]=13,temp_max=94351
a[7653]=12,temp_max=94363
a[7654]=12,temp_max=94375
a[7655]=10,temp_max=94385
a[7656]=13,temp_max=94398
a[7657]=13,temp_max=94411
a[7658]=13,temp_max=94424
a[7659]=13,temp_max=94437
a[7660]=13,temp_max=94450
a[7661]=10,temp_max=94460
a[7662]=13,temp_max=94473
a[7663]=13,temp_max=94486
a[7664]=12,temp_max=94498
a[7665]=10,temp_max=94508
a[7666]=13,temp_max=94521
a[7667]=13,temp_max=94534
a[7668]=13,temp_max=94547
a[7669]=13,temp_max=94560
a[7670]=13,temp_max=94573
a[7671]=10,temp_max=94583
a[7672]=13,temp_max=94596
a[7673]=13,temp_max=94609
a[7674]=13,temp_max=94622
a[7675]=10,temp_max=94632
a[7676]=10,temp_max=94642
a[7677]=13,temp_max=94655
a[7678]=10,temp_max=94665
a[7679]=12,temp_max=94677
a[7680]=13,temp_max=94690
a[7681]=13,temp_max=94703
a[7682]=13,temp_max=94716
a[7683]=13,temp_max=94729
a[7684]=13,temp_max=94742
a[7685]=10,temp_max=94752
a[7686]=12,temp_max=94764
a[7687]=12,temp_max=94776
a[7688]=13,temp_max=94789
a[7689]=13,temp_max=94802
a[7690]=13,temp_max=94815
a[7691]=10,temp_max=94825
a[7692]=10,temp_max=94835
a[7693]=13,temp_max=94848
a[7694]=13,temp_max=94861
a[7695]=13,temp_max=94874
a[7696]=12,temp_max=94886
a[7697]=13,temp_max=94899
a[7698]=12,temp_max=94911
a[7699]=10,temp_max=94921
a[7700]=13,temp_max=94934
a[7701]=13,temp_max=94947
a[7702]=13,temp_max=94960
a[7703]=13,temp_max=94973
a[7704]=13,temp_max=94986
a[7705]=13,temp_max=94999
a[7706]=13,temp_max=95012
a[7707]=13,temp_max=95025
a[7708]=12,temp_max=95037
a[7709]=13,temp_max=95050
a[7710]=13,temp_max=95063
a[7711]=12,temp_max=95075
a[7712]=12,temp_max=95087
a[7713]=13,temp_max=95100
a[7714]=12,temp_max=95112
a[7715]=10,temp_max=95122
a[7716]=13,temp_max=95135
a[7717]=10,temp_max=95145
a[7718]=13,temp_max=95158
a[7719]=12,temp_max=95170
a[7720]=13,temp_max=95183
a[7721]=13,temp_max=95196
a[7722]=13,temp_max=95209
a[7723]=13,temp_max=95222
a[7724]=13,temp_max=95235
a[7725]=13,temp_max=95248
a[7726]=13,temp_max=95261
a[7727]=12,temp_max=95273
a[7728]=13,temp_max=95286
a[7729]=12,temp_max=95298
a[7730]=13,temp_max=95311
a[7731]=13,temp_max=95324
a[7732]=13,temp_max=95337
a[7733]=13,temp_max=95350
a[7734]=13,temp_max=95363
a[7735]=13,temp_max=95376
a[7736]=13,temp_max=95389
a[7737]=12,temp_max=95401
a[7738]=10,temp_max=95411
a[7739]=13,temp_max=95424
a[7740]=13,temp_max=95437
a[7741]=10,temp_max=95447
a[7742]=13,temp_max=95460
a[7743]=10,temp_max=95470
a[7744]=13,temp_max=95483
a[7745]=10,temp_max=95493
a[7746]=13,temp_max=95506
a[7747]=13,temp_max=95519
a[7748]=10,temp_max=95529
a[7749]=12,temp_max=95541
a[7750]=13,temp_max=95554
a[7751]=13,temp_max=95567
a[7752]=13,temp_max=95580
a[7753]=13,temp_max=95593
a[7754]=13,temp_max=95606
a[7755]=13,temp_max=95619
a[7756]=13,temp_max=95632
a[7757]=13,temp_max=95645
a[7758]=10,temp_max=95655
a[7759]=13,temp_max=95668
a[7760]=13,temp_max=95681
a[7761]=13,temp_max=95694
a[7762]=13,temp_max=95707
a[7763]=13,temp_max=95720
a[7764]=13,temp_max=95733
a[7765]=10,temp_max=95743
a[7766]=13,temp_max=95756
a[7767]=12,temp_max=95768
a[7768]=12,temp_max=95780
a[7769]=12,temp_max=95792
a[7770]=10,temp_max=95802
a[7771]=12,temp_max=95814
a[7772]=13,temp_max=95827
a[7773]=13,temp_max=95840
a[7774]=13,temp_max=95853
a[7775]=13,temp_max=95866
a[7776]=13,temp_max=95879
a[7777]=13,temp_max=95892
a[7778]=10,temp_max=95902
a[7779]=13,temp_max=95915
a[7780]=12,temp_max=95927
a[7781]=13,temp_max=95940
a[7782]=13,temp_max=95953
a[7783]=13,temp_max=95966
a[7784]=13,temp_max=95979
a[7785]=13,temp_max=95992
a[7786]=13,temp_max=96005
a[7787]=13,temp_max=96018
a[7788]=13,temp_max=96031
a[7789]=13,temp_max=96044
a[7790]=10,temp_max=96054
a[7791]=13,temp_max=96067
a[7792]=12,temp_max=96079
a[7793]=13,temp_max=96092
a[7794]=12,temp_max=96104
a[7795]=13,temp_max=96117
a[7796]=10,temp_max=96127
a[7797]=12,temp_max=96139
a[7798]=10,temp_max=96149
a[7799]=10,temp_max=96159
a[7800]=12,temp_max=96171
a[7801]=10,temp_max=96181
a[7802]=10,temp_max=96191
a[7803]=13,temp_max=96204
a[7804]=12,temp_max=96216
a[7805]=10,temp_max=96226
a[7806]=13,temp_max=96239
a[7807]=13,temp_max=96252
a[7808]=13,temp_max=96265
a[7809]=13,temp_max=96278
a[7810]=12,temp_max=96290
a[7811]=10,temp_max=96300
a[7812]=13,temp_max=96313
a[7813]=13,temp_max=96326
a[7814]=10,temp_max=96336
a[7815]=13,temp_max=96349
a[7816]=12,temp_max=96361
a[7817]=13,temp_max=96374
a[7818]=13,temp_max=96387
a[7819]=10,temp_max=96397
a[7820]=12,temp_max=96409
a[7821]=10,temp_max=96419
a[7822]=13,temp_max=96432
a[7823]=12,temp_max=96444
a[7824]=13,temp_max=96457
a[7825]=13,temp_max=96470
a[7826]=10,temp_max=96480
a[7827]=13,temp_max=96493
a[7828]=10,temp_max=96503
a[7829]=13,temp_max=96516
a[7830]=13,temp_max=96529
a[7831]=12,temp_max=96541
a[7832]=13,temp_max=96554
a[7833]=12,temp_max=96566
a[7834]=12,temp_max=96578
a[7835]=13,temp_max=96591
a[7836]=13,temp_max=96604
a[7837]=10,temp_max=96614
a[7838]=13,temp_max=96627
a[7839]=12,temp_max=96639
a[7840]=13,temp_max=96652
a[7841]=13,temp_max=96665
a[7842]=10,temp_max=96675
a[7843]=13,temp_max=96688
a[7844]=10,temp_max=96698
a[7845]=13,temp_max=96711
a[7846]=13,temp_max=96724
a[7847]=13,temp_max=96737
a[7848]=13,temp_max=96750
a[7849]=10,temp_max=96760
a[7850]=12,temp_max=96772
a[7851]=13,temp_max=96785
a[7852]=13,temp_max=96798
a[7853]=12,temp_max=96810
a[7854]=10,temp_max=96820
a[7855]=13,temp_max=96833
a[7856]=13,temp_max=96846
a[7857]=10,temp_max=96856
a[7858]=13,temp_max=96869
a[7859]=13,temp_max=96882
a[7860]=12,temp_max=96894
a[7861]=13,temp_max=96907
a[7862]=10,temp_max=96917
a[7863]=13,temp_max=96930
a[7864]=10,temp_max=96940
a[7865]=10,temp_max=96950
a[7866]=13,temp_max=96963
a[7867]=10,temp_max=96973
a[7868]=13,temp_max=96986
a[7869]=10,temp_max=96996
a[7870]=12,temp_max=97008
a[7871]=13,temp_max=97021
a[7872]=13,temp_max=97034
a[7873]=13,temp_max=97047
a[7874]=13,temp_max=97060
a[7875]=12,temp_max=97072
a[7876]=10,temp_max=97082
a[7877]=13,temp_max=97095
a[7878]=13,temp_max=97108
a[7879]=13,temp_max=97121
a[7880]=10,temp_max=97131
a[7881]=13,temp_max=97144
a[7882]=12,temp_max=97156
a[7883]=12,temp_max=97168
a[7884]=12,temp_max=97180
a[7885]=10,temp_max=97190
a[7886]=12,temp_max=97202
a[7887]=13,temp_max=97215
a[7888]=10,temp_max=97225
a[7889]=13,temp_max=97238
a[7890]=13,temp_max=97251
a[7891]=13,temp_max=97264
a[7892]=13,temp_max=97277
a[7893]=13,temp_max=97290
a[7894]=13,temp_max=97303
a[7895]=10,temp_max=97313
a[7896]=13,temp_max=97326
a[7897]=12,temp_max=97338
a[7898]=13,temp_max=97351
a[7899]=13,temp_max=97364
a[7900]=12,temp_max=97376
a[7901]=10,temp_max=97386
a[7902]=13,temp_max=97399
a[7903]=10,temp_max=97409
a[7904]=12,temp_max=97421
a[7905]=12,temp_max=97433
a[7906]=13,temp_max=97446
a[7907]=13,temp_max=97459
a[7908]=13,temp_max=97472
a[7909]=13,temp_max=97485
a[7910]=12,temp_max=97497
a[7911]=13,temp_max=97510
a[7912]=13,temp_max=97523
a[7913]=13,temp_max=97536
a[7914]=13,temp_max=97549
a[7915]=13,temp_max=97562
a[7916]=13,temp_max=97575
a[7917]=10,temp_max=97585
a[7918]=13,temp_max=97598
a[7919]=13,temp_max=97611
a[7920]=12,temp_max=97623
a[7921]=13,temp_max=97636
a[7922]=10,temp_max=97646
a[7923]=13,temp_max=97659
a[7924]=13,temp_max=97672
a[7925]=13,temp_max=97685
a[7926]=13,temp_max=97698
a[7927]=10,temp_max=97708
a[7928]=10,temp_max=97718
a[7929]=13,temp_max=97731
a[7930]=12,temp_max=97743
a[7931]=10,temp_max=97753
a[7932]=13,temp_max=97766
a[7933]=10,temp_max=97776
a[7934]=10,temp_max=97786
a[7935]=13,temp_max=97799
a[7936]=13,temp_max=97812
a[7937]=12,temp_max=97824
a[7938]=13,temp_max=97837
a[7939]=13,temp_max=97850
a[7940]=12,temp_max=97862
a[7941]=12,temp_max=97874
a[7942]=13,temp_max=97887
a[7943]=10,temp_max=97897
a[7944]=12,temp_max=97909
a[7945]=13,temp_max=97922
a[7946]=12,temp_max=97934
a[7947]=12,temp_max=97946
a[7948]=13,temp_max=97959
a[7949]=12,temp_max=97971
a[7950]=12,temp_max=97983
a[7951]=10,temp_max=97993
a[7952]=12,temp_max=98005
a[7953]=10,temp_max=98015
a[7954]=10,temp_max=98025
a[7955]=13,temp_max=98038
a[7956]=13,temp_max=98051
a[7957]=13,temp_max=98064
a[7958]=13,temp_max=98077
a[7959]=12,temp_max=98089
a[7960]=13,temp_max=98102
a[7961]=13,temp_max=98115
a[7962]=13,temp_max=98128
a[7963]=13,temp_max=98141
a[7964]=12,temp_max=98153
a[7965]=13,temp_max=98166
a[7966]=10,temp_max=98176
a[7967]=13,temp_max=98189
a[7968]=13,temp_max=98202
a[7969]=12,temp_max=98214
a[7970]=12,temp_max=98226
a[7971]=10,temp_max=98236
a[7972]=12,temp_max=98248
a[7973]=13,temp_max=98261
a[7974]=12,temp_max=98273
a[7975]=12,temp_max=98285
a[7976]=13,temp_max=98298
a[7977]=13,temp_max=98311
a[7978]=13,temp_max=98324
a[7979]=12,temp_max=98336
a[7980]=13,temp_max=98349
a[7981]=12,temp_max=98361
a[7982]=10,temp_max=98371
a[7983]=13,temp_max=98384
a[7984]=12,temp_max=98396
a[7985]=13,temp_max=98409
a[7986]=10,temp_max=98419
a[7987]=13,temp_max=98432
